"real_date","rate_prop","tariff_prop","war_prop","pro_prop_d","ship_prop_d","car_prop_d","chip_prop_d","invest_prop_d","house_prop","unemp_prop","emp_prop_d","job_prop_d","retail_prop_d","gov_prop","inf_prop_d","stock_prop_d","house_prop_d","trade_prop_d"
2018-05-16,0,0.0016750418760469,0.00837520938023451,-0.0016750418760469,0,0,0,0,0.0150753768844221,0,0.0050251256281407,0.0050251256281407,0,0.0033500837520938,0,0,0,0
2018-05-17,0,0.00197628458498024,0.00592885375494071,-0.00395256916996047,0,-0.00197628458498024,0,0.00197628458498024,0.0158102766798419,0.00197628458498024,0.00197628458498024,0.00790513833992095,0,0.00988142292490119,0,0.00197628458498024,0,-0.00197628458498024
2018-05-18,0,0,0.00325732899022801,0.00162866449511401,0,0,0,0,0.00814332247557003,0.00162866449511401,0.00488599348534202,0.00162866449511401,0,0.00977198697068404,0,0,0,-0.00162866449511401
2018-05-19,0,0,0.0337078651685393,0,0,0,0,0,0,0,-0.0112359550561798,0,0,0,0,0,0,0
2018-05-20,0.00248756218905473,0.00497512437810945,0.0149253731343284,-0.00248756218905473,0,0,0,0,0.00995024875621891,0.00248756218905473,0.00497512437810945,0.00497512437810945,0,0.00248756218905473,0,0,0,-0.00248756218905473
2018-05-21,0.00427960057061341,0.00855920114122682,0.014265335235378,-0.00427960057061341,0,0.0014265335235378,0.0014265335235378,0,0.014265335235378,0.0014265335235378,-0.0014265335235378,-0.00285306704707561,0.0014265335235378,0.00427960057061341,0.0014265335235378,0,0,0
2018-05-22,0,0.00220264317180617,0.00440528634361234,0.0066079295154185,0,0.00881057268722467,-0.00220264317180617,0,0.0066079295154185,0,0.00440528634361233,0.00220264317180617,0,0.00881057268722467,0,0,0,-0.00220264317180617
2018-05-23,0,0,0.0110294117647059,0.00367647058823529,0,0,0,0,0.00735294117647059,0,0,0.00735294117647059,0,0.0110294117647059,0,0,0,0
2018-05-24,0.00840336134453781,0.014405762304922,0.00840336134453781,0,0,0.00360144057623049,0,0,0.0108043217286915,0.00120048019207683,0.00240096038415366,0,0,0.0156062424969988,0,0,0.00120048019207683,0.00120048019207683
2018-05-25,0,0,0.00906344410876133,0,0,0,0,0,0.00906344410876133,0,-0.00302114803625378,0,0,0,0,0,0,0
2018-05-26,0,0,0.0129032258064516,0,0,0,0,0,0.00645161290322581,0,0,0,0,0.00645161290322581,0,0,0,0
2018-05-27,0,0,0.031413612565445,0,0,0,0,0,0.00523560209424084,0,0,0,0,0,0,0,0,0
2018-05-28,0,0.00301204819277108,0.00451807228915663,0,0,0.00150602409638554,0,0,0.0180722891566265,0.00150602409638554,0,0.00301204819277108,0,0.00602409638554217,0,0,0,0
2018-05-29,0,0.00378787878787879,0.0170454545454545,-0.00189393939393939,0,-0.00189393939393939,0.00189393939393939,0,0.0170454545454545,0.00189393939393939,0,0.00189393939393939,0.00189393939393939,0.00378787878787879,0,0,0,0
2018-05-30,0,0.011472275334608,0.0210325047801147,0.00191204588910134,0,0,0,0,0.0133843212237094,0,0.00382409177820268,0.00191204588910134,0,0.00956022944550669,0,0,0,0
2018-05-31,0.00122249388753056,0.0097799511002445,0.0146699266503667,0.00122249388753056,0,-0.00122249388753056,0,0.00122249388753056,0.00611246943765281,0.00366748166259169,-0.00488997555012225,0,0.00244498777506112,0.0110024449877751,0,0,0,0
2018-06-01,0,0.0150375939849624,0.0200501253132832,0.0100250626566416,0,0.0075187969924812,0.0025062656641604,0.0025062656641604,0.012531328320802,0.0025062656641604,0.0025062656641604,0.0025062656641604,0,0.0050125313283208,0,0,0,0
2018-06-02,0,0.0078740157480315,0.0236220472440945,0.0078740157480315,0,0.0078740157480315,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0
2018-06-03,0,0,0.0065359477124183,0,0,0,0,0.0065359477124183,0,0,0.0065359477124183,0.0065359477124183,0,0.0065359477124183,0,0,0,0
2018-06-04,0,0.00723589001447178,0.0231548480463097,-0.00144717800289436,0,0.00144717800289436,0.00144717800289436,0,0.00868306801736614,0.00144717800289436,-0.00578871201157742,0.00144717800289436,0,0.0130246020260492,0,0,0,0.00144717800289436
2018-06-05,0.00719424460431655,0.00179856115107914,0.0107913669064748,0.00179856115107914,0,0.00179856115107914,0,0,0.00539568345323741,0,-0.00179856115107914,0.00179856115107914,0,0.0107913669064748,0,0.00179856115107914,0,0.00179856115107914
2018-06-06,0,0.00354609929078014,0.0106382978723404,0,0,0,0,0,0.00709219858156028,0.00354609929078014,0,0,0,0.00354609929078014,0,0,0,-0.00354609929078014
2018-06-07,0,0.00175438596491228,0.0140350877192982,0.00701754385964912,0,0,0,0,0.00526315789473684,0.00175438596491228,0.00175438596491228,0.00175438596491228,0,0.00701754385964912,0,0,0,-0.00350877192982456
2018-06-08,0.00205338809034908,0.00410677618069815,0.0184804928131417,0.00410677618069815,0,0,0,0,0.00616016427104723,0,0.00410677618069815,0,0,0.0102669404517454,0,0,0,0
2018-06-09,0,0,0.0236686390532544,0,0,0,0,0,0,0,0,0,0,0.0177514792899408,0,0,0,0
2018-06-10,0,0,0.0135135135135135,0,0,0,0,0,0.0045045045045045,0.0045045045045045,0.0045045045045045,-0.0045045045045045,0,0.0135135135135135,0,0,0.0045045045045045,0
2018-06-11,0,0.0014367816091954,0.0100574712643678,0.0014367816091954,0,0,-0.0014367816091954,0.0014367816091954,0.00718390804597701,0.00431034482758621,0.00718390804597701,0.00431034482758621,0,0.00718390804597701,0,0,0,0.0014367816091954
2018-06-12,0.00108342361863489,0,0.0151679306608884,0.00216684723726977,0.00108342361863489,0,0,0.00108342361863489,0.00108342361863489,0,0.00108342361863489,0.00216684723726977,0,0.00433369447453954,0,0,0,0.00216684723726977
2018-06-13,0.00169491525423729,0,0.0135593220338983,0,0,0,0,0,0,0,0,0,0,0.00677966101694915,0,0,0,0
2018-06-14,0.00706214689265537,0.00141242937853107,0.0112994350282486,0.00141242937853107,0,0,0,0,0.00141242937853107,0,-0.00141242937853107,-0.00141242937853107,0,0.00282485875706215,0,0,0,0.00282485875706215
2018-06-15,0.00332225913621262,0.0149501661129568,0.026578073089701,-0.00332225913621262,0,0.00166112956810631,0,0,0.00996677740863787,0.0182724252491694,0.00996677740863788,0.0249169435215947,-0.00166112956810631,0.00830564784053156,0,0,0,0.00166112956810631
2018-06-16,0,0.0306122448979592,0.0204081632653061,0,0,0,0,0,0,0.0102040816326531,0.0102040816326531,0.0153061224489796,0,0.0102040816326531,0,0,0,0.00510204081632653
2018-06-17,0,0.0185185185185185,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-18,0.00234192037470726,0.00468384074941452,0.0234192037470726,0,0,0,0,0,0.0187353629976581,0,-0.00234192037470726,0,-0.00234192037470726,0.00936768149882904,0,0,0,-0.00234192037470726
2018-06-19,0.00193050193050193,0.0154440154440154,0.0154440154440154,0.00386100386100386,0,0.00386100386100386,0,0,0.00772200772200772,0,0,-0.00193050193050193,0,0.0154440154440154,0,0,0,0.00193050193050193
2018-06-20,0.00338409475465313,0.0101522842639594,0.0338409475465313,0.0050761421319797,0,0.00169204737732657,0.00169204737732656,0,0.0050761421319797,0,-0.00676818950930626,0.00169204737732657,0,0.0169204737732657,0.00169204737732657,0,0,0.00169204737732657
2018-06-21,0.00207900207900208,0.0145530145530146,0.0374220374220374,0.00207900207900208,0,0,0,0,0.0103950103950104,0.00415800415800416,-0.00415800415800416,-0.00207900207900208,-0.00207900207900208,0.00207900207900208,0,0,0,0.00207900207900208
2018-06-22,0,0.00327332242225859,0.0327332242225859,0.0016366612111293,0,0,0,0,0.00818330605564648,0,-0.00327332242225859,-0.00327332242225859,0,0.00654664484451719,0,0,0,0
2018-06-23,0,0.00921658986175115,0.032258064516129,0,0,0,0,0,0,0,0.00460829493087558,0,0,0.0138248847926267,0,0,0,0.00460829493087558
2018-06-24,0,0.00581395348837209,0.0465116279069767,0,0,0,0,0,0.00581395348837209,0,0,0,0,0.0174418604651163,0,0,0,0
2018-06-25,0.00130208333333333,0.00911458333333333,0.0494791666666667,0.00260416666666667,0,0.00130208333333333,0,0,0.0247395833333333,0,0.00260416666666667,-0.00130208333333333,0,0.01171875,0,0,0,0.00130208333333333
2018-06-26,0,0.0175029171528588,0.0548424737456243,0.00116686114352392,0,0.00116686114352392,-0.00116686114352392,0.0058343057176196,0.014002333722287,0.00116686114352392,0,-0.00233372228704784,0,0.0058343057176196,0,0,0,-0.00116686114352392
2018-06-27,0.00337078651685393,0.0101123595505618,0.0247191011235955,0,0,0.00112359550561798,0.00224719101123595,0.00337078651685393,0.00674157303370787,0.00112359550561798,0,0.00224719101123595,0,0.00561797752808989,0,0,0,0.00224719101123596
2018-06-28,0.00410396716826265,0.00820793433652531,0.0191518467852257,-0.00136798905608755,0,0,0.00136798905608755,0,0.027359781121751,0.00136798905608755,0.00136798905608755,0.00136798905608755,0,0.00683994528043776,0,0,0,-0.0027359781121751
2018-06-29,0,0.00923076923076923,0.0153846153846154,0.00307692307692308,0,0,0.00307692307692308,-0.00307692307692308,0.0123076923076923,0.00153846153846154,-0.00307692307692308,0,0.00461538461538461,0.00461538461538462,0,0,0,0
2018-06-30,0,0.0108695652173913,0.0434782608695652,0.0217391304347826,0,0.0108695652173913,0,0,0,0,0.0108695652173913,-0.0108695652173913,0,0,0,0,0,0
2018-07-01,0,0.0127659574468085,0.00851063829787234,0.00851063829787234,0,0.00425531914893617,0,0,0,0,0.0127659574468085,0,0,0.00425531914893617,0,0,0,0
2018-07-02,0.00142450142450142,0.0128205128205128,0.0256410256410256,-0.00142450142450142,0,0,-0.00142450142450142,0,0.00427350427350427,0.00142450142450142,0,0,0,0.00854700854700855,0,-0.00284900284900285,0,-0.00142450142450142
2018-07-03,0,0.00803858520900321,0.0321543408360129,-0.00160771704180064,0,0,0,0,0.00482315112540193,0,0.00321543408360129,0,-0.00160771704180064,0.0144694533762058,0,-0.00160771704180064,0,-0.00482315112540193
2018-07-04,0,0.010221465076661,0.0272572402044293,0,0,-0.00170357751277683,0,0,0.00681431005110733,0.00170357751277683,0.00170357751277683,0,0,0.0119250425894378,0,0,0,0
2018-07-05,0,0.0150501672240803,0.0133779264214047,0,0,0,0.00334448160535117,0,0.00334448160535117,0,0,0,0,0.0183946488294314,0,0,0,-0.00167224080267559
2018-07-06,0,0.0517799352750809,0.0550161812297735,0,0,0,0,0,0.00647249190938511,0,0,0,0,0.00970873786407767,0,0,0,0.00647249190938511
2018-07-07,0,0.0319148936170213,0.0638297872340425,0,0,0,-0.00531914893617021,0,0.0106382978723404,0,0,0,0,0.00531914893617021,0,0,0,0.0106382978723404
2018-07-08,0.00355871886120996,0.0177935943060498,0.0355871886120996,0,0,0.00711743772241993,0,0,0.0106761565836299,0,0,0,0,0.0106761565836299,0,0,0,0.00711743772241993
2018-07-09,0.00287769784172662,0.0244604316546763,0.037410071942446,-0.00143884892086331,0,0.00719424460431655,0,0,0.00863309352517986,0.00431654676258993,0.00431654676258993,0.00287769784172662,0,0.00575539568345324,0.00143884892086331,-0.00143884892086331,0,0.00287769784172662
2018-07-10,0,0.00709219858156028,0.0354609929078014,0,0,-0.00141843971631206,0,0.00141843971631206,0.00425531914893617,0.00141843971631206,0.00141843971631206,0.00141843971631206,0,0.00709219858156028,0,0,0,0
2018-07-11,0.0026246719160105,0.0354330708661417,0.0551181102362205,-0.0026246719160105,0,0.00131233595800525,0,0,0.0026246719160105,0.0026246719160105,0.010498687664042,0.0170603674540682,-0.00131233595800525,0.00393700787401575,0,-0.00131233595800525,0,0
2018-07-12,0.0193548387096774,0.0161290322580645,0.0354838709677419,-0.00161290322580645,0,0.0032258064516129,0.00161290322580645,0,0.0032258064516129,0.00161290322580645,-0.0032258064516129,0.00483870967741936,-0.00483870967741936,0.00645161290322581,0.0032258064516129,0,-0.00161290322580645,0.0032258064516129
2018-07-13,0.00340136054421769,0.0119047619047619,0.0561224489795918,0.00170068027210884,0,0.00340136054421769,0,0,0.00850340136054422,0,0.00340136054421769,0.00680272108843537,0,0.00340136054421769,0,0,0,0.00170068027210884
2018-07-14,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0.0227272727272727
2018-07-15,0,0.00374531835205993,0.048689138576779,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.0112359550561798,0.00374531835205993,0,0.0149812734082397,0,0,0,0
2018-07-16,0,0.0131795716639209,0.0378912685337726,0,0,0,0,0,0.00164744645799012,0.00164744645799012,0.00164744645799011,-0.00164744645799012,0,0.014827018121911,0,0,0,-0.00164744645799012
2018-07-17,0.00168067226890756,0.0100840336134454,0.0285714285714286,0.00672268907563025,0,-0.00168067226890756,0,0,0.00504201680672269,0,0.00504201680672269,0,0,0.0218487394957983,0,0,-0.00168067226890756,0
2018-07-18,0.00168067226890756,0.00840336134453781,0.0184873949579832,0.00168067226890756,0,-0.00168067226890756,0.00336134453781513,0.00168067226890756,0.0134453781512605,0.00336134453781513,0.00504201680672269,0.0117647058823529,0,0.0369747899159664,0,0,0,0.00336134453781513
2018-07-19,0,0.0132669983416252,0.0199004975124378,0,0,0.00165837479270315,0,0.00165837479270315,0.00995024875621891,0.00497512437810945,0.00165837479270315,0.00497512437810945,0,0.0165837479270315,0,0,0,0.00165837479270315
2018-07-20,0,0.0196078431372549,0.0217864923747277,0.00871459694989107,0,-0.00217864923747277,0,0,0.00435729847494553,0,0.00217864923747277,0,-0.00217864923747277,0.0065359477124183,0,0,0,0
2018-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-22,0.00512820512820513,0.0102564102564103,0.0153846153846154,0,0,0,0,0,0.0205128205128205,0.00512820512820513,0,0,0,0.0153846153846154,0,0,0,0.00512820512820513
2018-07-23,0,0.0105105105105105,0.0315315315315315,0.003003003003003,0,0,-0.0015015015015015,0,0.00750750750750751,0,0.00600600600600601,-0.0015015015015015,0,0.00750750750750751,0,0,0,0.003003003003003
2018-07-24,0,0.00714285714285714,0.0214285714285714,0,0,0,0,0,0.00571428571428571,0.00142857142857143,0.00428571428571429,0.00285714285714286,0,0.01,0,0,0,-0.00142857142857143
2018-07-25,0,0.0106761565836299,0.0284697508896797,0,0,0,0,0,0.00711743772241993,0,-0.00355871886120996,0,0,0.0284697508896797,0,0,0,0
2018-07-26,0,0.0148367952522255,0.0286844708209693,-0.0019782393669634,0,-0.00494559841740851,-0.000989119683481701,0,0.0128585558852621,0,0.00494559841740851,0,0,0.0207715133531157,0,0,0,0
2018-07-27,0.00237529691211401,0.00237529691211401,0.0950118764845606,0.00237529691211401,0,-0.00237529691211401,0.00475059382422803,0,0.00950118764845606,0,0.00712589073634204,0.00237529691211401,0,0.00475059382422803,0.00237529691211401,0,0,0.00475059382422803
2018-07-28,0,0.0153846153846154,0.0769230769230769,0.0153846153846154,0,0,0,0,0.00769230769230769,0,0,0,0,0.00769230769230769,0,0,0,0.00769230769230769
2018-07-29,0,0,0.0150375939849624,0.0075187969924812,0,0,0,0,0,0,0,0.0075187969924812,0,0.0075187969924812,0,0,0,0
2018-07-30,0,0.00186915887850467,0.0149532710280374,0.00186915887850467,0,0.00373831775700935,0.00186915887850467,0.00373831775700935,0.0168224299065421,0,0,0,-0.00373831775700935,0.0242990654205607,0,-0.00186915887850467,0,0.00186915887850467
2018-07-31,0,0.00537634408602151,0.021505376344086,-0.0188172043010753,0,0,0,-0.00537634408602151,0.00268817204301075,0.00268817204301075,-0.00268817204301075,0.00268817204301075,0,0.0161290322580645,0,0,0,0
2018-08-01,0,0.00820793433652531,0.0259917920656635,-0.00136798905608755,0,-0.00136798905608755,0,-0.00820793433652531,0.0027359781121751,0.0027359781121751,0.00547195622435021,0.00136798905608755,0,0.012311901504788,0,-0.00136798905608755,0,0
2018-08-02,0,0.00267379679144385,0.0294117647058824,0,0,0.00267379679144385,0.00267379679144385,0,0.0053475935828877,0,0.0053475935828877,0.00267379679144385,0,0.0160427807486631,0,0,0,0.00267379679144385
2018-08-03,0.00574712643678161,0.00574712643678161,0.0373563218390805,-0.00574712643678161,0,0.0028735632183908,0.0014367816091954,0,0.00718390804597701,0.00431034482758621,0.0028735632183908,0.0028735632183908,-0.0014367816091954,0.0114942528735632,0,0.0014367816091954,0,0
2018-08-04,0,0.0121951219512195,0.0365853658536585,0.0121951219512195,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0
2018-08-05,0.00909090909090909,0,0.0363636363636364,0,0,0.00909090909090909,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0.00909090909090909
2018-08-06,0,0.00234192037470726,0.00936768149882904,-0.00468384074941452,0,0,0,0,0.00936768149882904,0,0.00936768149882904,0.00234192037470726,0,0.0187353629976581,0,0.00468384074941452,0,0
2018-08-07,0,0.00242718446601942,0.0145631067961165,0,0,0.00485436893203883,0,0,0.00242718446601942,0,-0.00242718446601942,0,0,0.029126213592233,0,0.00485436893203883,0,0
2018-08-08,0,0.0103092783505155,0.0244845360824742,0.00644329896907217,0,0.00515463917525773,0,-0.00128865979381443,0.0103092783505155,0,0.0038659793814433,0,0,0.0103092783505155,0,0.00128865979381443,0,-0.00128865979381443
2018-08-09,0,0.00913838120104439,0.0221932114882507,0.00913838120104439,0,0,0,0,0.00913838120104439,0,0.00130548302872063,0,0,0.0130548302872063,0,0,0,0.00130548302872063
2018-08-10,0,0.0236842105263158,0.0263157894736842,0.00789473684210526,0,0,0,0.00263157894736842,0.0184210526315789,0,0.00263157894736842,0,0,0.0131578947368421,0,0.00263157894736842,0,0.00263157894736842
2018-08-11,0,0.0144927536231884,0.0144927536231884,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0
2018-08-12,0,0.00574712643678161,0.028735632183908,0,0,-0.00574712643678161,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-13,0,0.0305010893246187,0.0217864923747277,-0.00217864923747277,0,0,0.00217864923747277,0,0,0,0.0065359477124183,0.0065359477124183,0,0.0108932461873638,0,0,0.00217864923747277,0.00435729847494553
2018-08-14,0,0.00725689404934688,0.0203193033381713,0.00435413642960813,0,0,0.00145137880986938,0,0.00290275761973875,0,0.00145137880986938,0,0,0.00725689404934688,0,0,0,0
2018-08-15,0,0.00393700787401575,0.0511811023622047,0,0,0,0,0,0,0,-0.00393700787401575,0,0,0.0118110236220472,0,0,0,0
2018-08-16,0,0.00978792822185971,0.0277324632952692,0.0032626427406199,0,0.00489396411092985,0.00163132137030995,0.00163132137030995,0.0212071778140294,0.0065252854812398,0.0032626427406199,0,0,0.0146818923327896,0,0,0,0.00489396411092985
2018-08-17,0,0.00637958532695375,0.0159489633173844,-0.00318979266347687,0,0.00159489633173844,-0.00159489633173844,0,0.0143540669856459,0.00797448165869218,0.00637958532695375,0.0239234449760766,-0.00318979266347687,0.00956937799043062,0,0,0,-0.00318979266347687
2018-08-18,0,0,0.0099009900990099,0,0,0,0,0,0,0,0.0099009900990099,0.0099009900990099,0,0,0,0,0,0
2018-08-19,0,0.0143884892086331,0,0.00719424460431655,0,0,0,0,0.00719424460431655,0.00719424460431655,0.0143884892086331,0.0215827338129496,0,0,0,0,0,0
2018-08-20,0.00130718954248366,0.0065359477124183,0.0300653594771242,-0.00392156862745098,0,0,-0.00130718954248366,0.00130718954248366,0.00915032679738562,0.00130718954248366,-0.00130718954248366,0.0117647058823529,0.00130718954248366,0.0143790849673203,0,0,0.00130718954248366,0.00130718954248366
2018-08-21,0.00239234449760766,0.00717703349282297,0.0191387559808612,0.00717703349282297,0,0.00239234449760766,0,0,0,0.00956937799043062,-0.00239234449760766,0.00717703349282297,0,0.00239234449760766,0,0.00239234449760766,0,0
2018-08-22,0,0.00217391304347826,0.0152173913043478,0.00652173913043478,0,-0.00217391304347826,0,0,0,0.00217391304347826,0.00652173913043478,0.00434782608695652,0,0.0173913043478261,0,0,0,0
2018-08-23,0,0.00831600831600832,0.0249480249480249,-0.00207900207900208,0,0,0.00415800415800416,0,0.00831600831600832,0.00415800415800416,0.0103950103950104,0.0103950103950104,0,0.0228690228690229,0,0,0,0.00207900207900208
2018-08-24,0,0.00714285714285714,0.0238095238095238,0,0,0.00238095238095238,0,0,0.00476190476190476,0.00238095238095238,0.00714285714285714,0.00952380952380952,-0.00238095238095238,0.0119047619047619,0,0,0,0.00476190476190476
2018-08-25,0,0,0.0147058823529412,0.00735294117647059,0,0,0,0,0,0.00735294117647059,0,0.00735294117647059,0,0,0,0,-0.00735294117647059,0
2018-08-26,0,0,0.0137614678899083,0,0,0.00917431192660551,0,0,0,0.00917431192660551,-0.00458715596330275,0.00458715596330275,0,0.00917431192660551,0,0,0,0
2018-08-27,0.00333333333333333,0,0.0183333333333333,-0.00333333333333333,0,0,-0.00166666666666667,0.00166666666666667,0.01,0.00166666666666667,0.00166666666666667,0.005,0,0.00666666666666667,0,0,0,0
2018-08-28,0.00114810562571757,0.0034443168771527,0.0126291618828932,0.00114810562571757,0,0.0034443168771527,0.00229621125143513,0.0034443168771527,0.00459242250287026,0.00803673938002296,0.0068886337543054,0.00803673938002296,0.00114810562571757,0.0309988518943743,0.00229621125143513,0,0.00114810562571757,0.00229621125143513
2018-08-29,0,0.00303030303030303,0.0287878787878788,0.00454545454545455,0,0.00303030303030303,0,0.00303030303030303,0.00303030303030303,0,0.00454545454545455,0.00151515151515152,0,0.0227272727272727,0.00151515151515152,0.00454545454545455,0,0.00454545454545455
2018-08-30,0,0.00428571428571429,0.0128571428571429,0.00285714285714286,0,0.00142857142857143,0,0.00142857142857143,0.0157142857142857,0.00142857142857143,0.00285714285714286,0.00571428571428571,0.00428571428571429,0.0142857142857143,0,0,0,0.00285714285714286
2018-08-31,0.0200333889816361,0.011686143572621,0.015025041736227,0,0,0,0,-0.00333889816360601,0.00500834724540901,0.00166944908180301,-0.010016694490818,0.00667779632721202,0.00166944908180301,0.015025041736227,0,0,0,0.00166944908180301
2018-09-01,0.00714285714285714,0,0,0,0,0,0.00714285714285714,0,0,0.00714285714285714,-0.0142857142857143,0.00714285714285714,0,0.0214285714285714,0,0,0,0.00714285714285714
2018-09-02,0,0,0.00581395348837209,0,0,0.00581395348837209,0,0,0.00581395348837209,0.00581395348837209,0.00581395348837209,-0.0116279069767442,0,0.0290697674418605,0,0,0,0
2018-09-03,0.00536672629695885,0.00536672629695885,0.0161001788908766,0,0,0,0.0035778175313059,0,0.0125223613595707,0,0.0035778175313059,0.0035778175313059,0,0.00894454382826476,0,0,0.00178890876565295,0.0035778175313059
2018-09-04,0.00437636761487965,0.00437636761487965,0.0109409190371991,-0.00656455142231947,0,0,0.00218818380743982,-0.00437636761487965,0.00437636761487965,0,0.00437636761487965,0,0,0.0087527352297593,0,0,0,0.00218818380743982
2018-09-05,0,0.00283687943262411,0.0113475177304965,0.00283687943262411,0,0.00141843971631206,0,0.00283687943262411,0.00709219858156028,0,0,0,0,0.0141843971631206,0.00283687943262411,0,0,0
2018-09-06,0,0.00558659217877095,0.0148975791433892,0,0,0,-0.00186219739292365,0,0.00558659217877095,0,0.0037243947858473,-0.00186219739292365,0,0.0111731843575419,0,0,0,0
2018-09-07,0,0.00202839756592292,0.0101419878296146,0,0,0.00202839756592292,-0.00202839756592292,0.00202839756592292,0.0182555780933063,0,0,0,0,0.00608519269776876,0,0,0.00202839756592292,0
2018-09-08,0,0,0.0212765957446809,0,0,0,0,0,0.0212765957446809,0,0,0,0,0.0212765957446809,0,0,0,0
2018-09-09,0,0,0.00793650793650794,0.0158730158730159,0,0,0,0,0.00793650793650794,0,0.0158730158730159,0,0,0,0,0,0,0
2018-09-10,0,0.00286944045911047,0.0157819225251076,0.0114777618364419,0,0,0.00143472022955524,0,0.0143472022955524,0.00860832137733142,0.00430416068866571,0.00430416068866571,0,0.00573888091822095,0,0,0,0.00143472022955524
2018-09-11,0,0,0.00735294117647059,0.00735294117647059,0,0.00490196078431373,0,0.00245098039215686,0.00490196078431373,0.00245098039215686,0.00245098039215686,0.00245098039215686,0,0.00245098039215686,0,0,0,0
2018-09-12,0.00145985401459854,0.00145985401459854,0.0145985401459854,0,0,0.00145985401459854,0.00291970802919708,0,0.0072992700729927,0.0204379562043796,0.0131386861313869,0.0335766423357664,-0.00291970802919708,0.0072992700729927,0,0,0,-0.00291970802919708
2018-09-13,0.00574712643678161,0.0100574712643678,0.00718390804597701,0.00431034482758621,0,0,0,0,0.0114942528735632,0.0100574712643678,0.0028735632183908,0.0158045977011494,0,0.00862068965517241,0,0,0,0.0014367816091954
2018-09-14,0.00304878048780488,0.00609756097560976,0.00914634146341463,0,0,-0.00304878048780488,0,0,0.00304878048780488,0,-0.00304878048780488,0,0,0.00609756097560976,0,0,0,0
2018-09-15,0.00763358778625954,0.00763358778625954,0.0305343511450382,0,0,-0.00763358778625954,0,0,0,0,0,0.00763358778625954,0.00763358778625954,0.00763358778625954,0,0,0.00763358778625954,0
2018-09-16,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0,0,0,0,0.0229007633587786,0,0.00381679389312977,0,0,0,0,0,0,0
2018-09-17,0.00244798041615667,0.00734394124847001,0.0159118727050184,0.00244798041615667,0.00122399020807834,0,-0.00244798041615667,0.00122399020807834,0.00734394124847001,0,0.00367197062423501,0.00489596083231334,0,0.00979192166462668,0,0,0,0.00122399020807834
2018-09-18,0,0.0154015401540154,0.0187018701870187,-0.0011001100110011,0,0,0.0011001100110011,0,0,0,0,0,0,0.0044004400440044,0,0,0,0.0011001100110011
2018-09-19,0.00131578947368421,0.00789473684210526,0.0236842105263158,0.00263157894736842,0,0,0,0,0.00131578947368421,0.00131578947368421,0.00131578947368421,0.00394736842105263,0.00131578947368421,0.00131578947368421,0,0,0,0.00131578947368421
2018-09-20,0,0.00125944584382872,0.0188916876574307,0,0,0.00125944584382872,0.00125944584382872,0.00125944584382872,0.00881612090680101,0.00125944584382872,0.00377833753148615,0,0.00125944584382872,0.00251889168765743,0,0,0,0.00125944584382872
2018-09-21,0,0.00354609929078014,0.0141843971631206,0.00118203309692671,0,0.00236406619385343,0.00236406619385343,0.00354609929078014,0.00945626477541371,0,0.00118203309692671,0.00354609929078014,0.00118203309692671,0.00945626477541371,0,0,0,0
2018-09-22,0.00460829493087558,0.00460829493087558,0.0184331797235023,0.00921658986175115,0.00460829493087558,0,0,0,0.00460829493087558,0,0.00460829493087558,0,0,0.00921658986175115,0,0.00460829493087558,0,0
2018-09-23,0,0,0.0297029702970297,0,0,0,0,0,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0,0,0,0,0,0
2018-09-24,0,0.0571428571428571,0.0714285714285714,0,0,0,0.0142857142857143,0,0,0,0,0.0142857142857143,0,0,0,0,0,0
2018-09-25,0,0.008,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008
2018-09-26,0.00738007380073801,0.018450184501845,0.025830258302583,-0.003690036900369,0,0,0,0,0.00738007380073801,0,0.003690036900369,0.003690036900369,0,0,0,0,0,0
2018-09-27,0.0214592274678112,0.01931330472103,0.0321888412017167,0,0,0,0,0,0.00858369098712446,0.00214592274678112,0.00214592274678112,0.00214592274678112,0,0.00858369098712446,0,0,0,0
2018-09-28,0.0104347826086957,0,0.0295652173913043,0.00347826086956522,0,-0.00173913043478261,-0.00347826086956522,0.00173913043478261,0.0278260869565217,0.00173913043478261,-0.00347826086956522,0.00173913043478261,0,0.00347826086956522,0.00173913043478261,0,0.00173913043478261,0.00173913043478261
2018-09-29,0,0,0.0309278350515464,0.00515463917525773,0,0,0,-0.00515463917525773,0,0,-0.00515463917525773,0,0,0.0257731958762887,0,-0.00515463917525773,0,0
2018-09-30,0,0.00418410041841004,0.0125523012552301,0,0,-0.00418410041841004,0,0,0,0.00418410041841004,-0.00836820083682008,0,0,0.0125523012552301,0,0,0,0.00836820083682008
